"year","sggcd","type","class1","class2","unit","value"
2015,"38030","economy","grdp","net taxes on products","million KRW",415274
2015,"38030","economy","grdp","total value added at basic prices","million KRW",6679537
2015,"38030","economy","grdp","agriculture, forestry and fishing","million KRW",274664
2015,"38030","economy","grdp","mining and quarrying","million KRW",1817
2015,"38030","economy","grdp","manufacturing","million KRW",847438
2015,"38030","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",25148
2015,"38030","economy","grdp","construction","million KRW",422702
2015,"38030","economy","grdp","wholesale and retail trade","million KRW",541249
2015,"38030","economy","grdp","transportation and storage","million KRW",295988
2015,"38030","economy","grdp","accommodation and food service activities","million KRW",222133
2015,"38030","economy","grdp","information and communication","million KRW",170710
2015,"38030","economy","grdp","financial and insurance activities","million KRW",485052
2015,"38030","economy","grdp","real estate activities; rental and leasing activities","million KRW",681866
2015,"38030","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",640331
2015,"38030","economy","grdp","public administration and defence; compulsory social security","million KRW",727317
2015,"38030","economy","grdp","education","million KRW",607529
2015,"38030","economy","grdp","human health and social work activities","million KRW",465419
2015,"38030","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",270174
2015,"38050","economy","grdp","gross regional domestic product at market prices","million KRW",3692983
2015,"38050","economy","grdp","net taxes on products","million KRW",257937
2015,"38050","economy","grdp","total value added at basic prices","million KRW",3435046
2015,"38050","economy","grdp","agriculture, forestry and fishing","million KRW",221220
2015,"38050","economy","grdp","mining and quarrying","million KRW",41
2015,"38050","economy","grdp","manufacturing","million KRW",574437
2015,"38050","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",740805
2015,"38050","economy","grdp","construction","million KRW",153180
2015,"38050","economy","grdp","wholesale and retail trade","million KRW",216652
2015,"38050","economy","grdp","transportation and storage","million KRW",128885
2015,"38050","economy","grdp","accommodation and food service activities","million KRW",108603
2015,"38050","economy","grdp","information and communication","million KRW",45100
2015,"38050","economy","grdp","financial and insurance activities","million KRW",216462
2015,"38050","economy","grdp","real estate activities; rental and leasing activities","million KRW",187947
2015,"38050","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",139818
2015,"38050","economy","grdp","public administration and defence; compulsory social security","million KRW",273636
2015,"38050","economy","grdp","education","million KRW",161501
2015,"38050","economy","grdp","human health and social work activities","million KRW",158857
2015,"38050","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",107902
2015,"38060","economy","grdp","gross regional domestic product at market prices","million KRW",4082992
2015,"38060","economy","grdp","net taxes on products","million KRW",319454
2015,"38060","economy","grdp","total value added at basic prices","million KRW",3763538
2015,"38060","economy","grdp","agriculture, forestry and fishing","million KRW",217339
2015,"38060","economy","grdp","mining and quarrying","million KRW",1662
2015,"38060","economy","grdp","manufacturing","million KRW",1805445
2015,"38060","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",18379
2015,"38060","economy","grdp","construction","million KRW",126429
2015,"38060","economy","grdp","wholesale and retail trade","million KRW",191245
2015,"38060","economy","grdp","transportation and storage","million KRW",91410
2015,"38060","economy","grdp","accommodation and food service activities","million KRW",87402
2015,"38060","economy","grdp","information and communication","million KRW",43864
2015,"38060","economy","grdp","financial and insurance activities","million KRW",121133
2015,"38060","economy","grdp","real estate activities; rental and leasing activities","million KRW",182653
2015,"38060","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",137811
2015,"38060","economy","grdp","public administration and defence; compulsory social security","million KRW",329658
2015,"38060","economy","grdp","education","million KRW",162916
2015,"38060","economy","grdp","human health and social work activities","million KRW",142207
2015,"38060","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",103983
2015,"38070","economy","grdp","gross regional domestic product at market prices","million KRW",15064592
2015,"38070","economy","grdp","net taxes on products","million KRW",1185339
2015,"38070","economy","grdp","total value added at basic prices","million KRW",13879253
2015,"38070","economy","grdp","agriculture, forestry and fishing","million KRW",227718
2015,"38070","economy","grdp","mining and quarrying","million KRW",32791
2015,"38070","economy","grdp","manufacturing","million KRW",6583645
2015,"38070","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",44796
2015,"38070","economy","grdp","construction","million KRW",971328
2015,"38070","economy","grdp","wholesale and retail trade","million KRW",751726
2015,"38070","economy","grdp","transportation and storage","million KRW",440208
2015,"38070","economy","grdp","accommodation and food service activities","million KRW",302590
2015,"38070","economy","grdp","information and communication","million KRW",138783
2015,"38070","economy","grdp","financial and insurance activities","million KRW",395234
2015,"38070","economy","grdp","real estate activities; rental and leasing activities","million KRW",1177520
2015,"38070","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",614564
2015,"38070","economy","grdp","public administration and defence; compulsory social security","million KRW",405073
2015,"38070","economy","grdp","education","million KRW",807728
2015,"38070","economy","grdp","human health and social work activities","million KRW",566716
2015,"38070","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",418832
2015,"38080","economy","grdp","gross regional domestic product at market prices","million KRW",2688732
2015,"38080","economy","grdp","net taxes on products","million KRW",176883
2015,"38080","economy","grdp","total value added at basic prices","million KRW",2511849
2015,"38080","economy","grdp","agriculture, forestry and fishing","million KRW",281302
2015,"38080","economy","grdp","mining and quarrying","million KRW",736
2015,"38080","economy","grdp","manufacturing","million KRW",616958
2015,"38080","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",20758
2015,"38080","economy","grdp","construction","million KRW",157378
2015,"38080","economy","grdp","wholesale and retail trade","million KRW",156766
2015,"38080","economy","grdp","transportation and storage","million KRW",86095
2015,"38080","economy","grdp","accommodation and food service activities","million KRW",60563
2015,"38080","economy","grdp","information and communication","million KRW",51533
2015,"38080","economy","grdp","financial and insurance activities","million KRW",98819
2015,"38080","economy","grdp","real estate activities; rental and leasing activities","million KRW",131920
2015,"38080","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",205864
2015,"38080","economy","grdp","public administration and defence; compulsory social security","million KRW",274055
2015,"38080","economy","grdp","education","million KRW",141124
2015,"38080","economy","grdp","human health and social work activities","million KRW",133836
2015,"38080","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",94142
2015,"38090","economy","grdp","gross regional domestic product at market prices","million KRW",10996802
2015,"38090","economy","grdp","net taxes on products","million KRW",965973
2015,"38090","economy","grdp","total value added at basic prices","million KRW",10030829
2015,"38090","economy","grdp","agriculture, forestry and fishing","million KRW",131102
2015,"38090","economy","grdp","mining and quarrying","million KRW",3135
2015,"38090","economy","grdp","manufacturing","million KRW",6502441
2015,"38090","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",34658
2015,"38090","economy","grdp","construction","million KRW",491976
2015,"38090","economy","grdp","wholesale and retail trade","million KRW",249754
2015,"38090","economy","grdp","transportation and storage","million KRW",144958
2015,"38090","economy","grdp","accommodation and food service activities","million KRW",194973
2015,"38090","economy","grdp","information and communication","million KRW",71485
2015,"38090","economy","grdp","financial and insurance activities","million KRW",223723
2015,"38090","economy","grdp","real estate activities; rental and leasing activities","million KRW",396235
2015,"38090","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",584338
2015,"38090","economy","grdp","public administration and defence; compulsory social security","million KRW",280849
2015,"38090","economy","grdp","education","million KRW",338207
2015,"38090","economy","grdp","human health and social work activities","million KRW",237149
2015,"38090","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",145845
2015,"38100","economy","grdp","gross regional domestic product at market prices","million KRW",9807353
2015,"38100","economy","grdp","net taxes on products","million KRW",779623
2015,"38100","economy","grdp","total value added at basic prices","million KRW",9027731
2015,"38100","economy","grdp","agriculture, forestry and fishing","million KRW",107056
2015,"38100","economy","grdp","mining and quarrying","million KRW",16745
2015,"38100","economy","grdp","manufacturing","million KRW",4335154
2015,"38100","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",46235
2015,"38100","economy","grdp","construction","million KRW",842832
2015,"38100","economy","grdp","wholesale and retail trade","million KRW",366837
2015,"38100","economy","grdp","transportation and storage","million KRW",384631
2015,"38100","economy","grdp","accommodation and food service activities","million KRW",167172
2015,"38100","economy","grdp","information and communication","million KRW",79743
2015,"38100","economy","grdp","financial and insurance activities","million KRW",228317
2015,"38100","economy","grdp","real estate activities; rental and leasing activities","million KRW",818039
2015,"38100","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",328964
2015,"38100","economy","grdp","public administration and defence; compulsory social security","million KRW",269696
2015,"38100","economy","grdp","education","million KRW",422621
2015,"38100","economy","grdp","human health and social work activities","million KRW",364470
2015,"38100","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",249218
2015,"38310","economy","grdp","gross regional domestic product at market prices","million KRW",824993
2015,"38310","economy","grdp","net taxes on products","million KRW",52394
2015,"38310","economy","grdp","total value added at basic prices","million KRW",772599
2015,"38310","economy","grdp","agriculture, forestry and fishing","million KRW",136055
2015,"38310","economy","grdp","mining and quarrying","million KRW",7221
2015,"38310","economy","grdp","manufacturing","million KRW",169490
2015,"38310","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",1281
2015,"38310","economy","grdp","construction","million KRW",49395
2015,"38310","economy","grdp","wholesale and retail trade","million KRW",23895
2015,"38310","economy","grdp","transportation and storage","million KRW",13589
2015,"38310","economy","grdp","accommodation and food service activities","million KRW",14708
2015,"38310","economy","grdp","information and communication","million KRW",29528
2015,"38310","economy","grdp","financial and insurance activities","million KRW",36745
2015,"38310","economy","grdp","real estate activities; rental and leasing activities","million KRW",16181
2015,"38310","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",16353
2015,"38310","economy","grdp","public administration and defence; compulsory social security","million KRW",157517
2015,"38310","economy","grdp","education","million KRW",38901
2015,"38310","economy","grdp","human health and social work activities","million KRW",38952
2015,"38310","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",22788
2015,"38320","economy","grdp","gross regional domestic product at market prices","million KRW",3445542
2015,"38320","economy","grdp","net taxes on products","million KRW",292673
2015,"38320","economy","grdp","total value added at basic prices","million KRW",3152869
2015,"38320","economy","grdp","agriculture, forestry and fishing","million KRW",202479
2015,"38320","economy","grdp","mining and quarrying","million KRW",1447
2015,"38320","economy","grdp","manufacturing","million KRW",1894642
2015,"38320","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",17047
2015,"38320","economy","grdp","construction","million KRW",135929
2015,"38320","economy","grdp","wholesale and retail trade","million KRW",88861
2015,"38320","economy","grdp","transportation and storage","million KRW",56168
2015,"38320","economy","grdp","accommodation and food service activities","million KRW",43773
2015,"38320","economy","grdp","information and communication","million KRW",32099
2015,"38320","economy","grdp","financial and insurance activities","million KRW",47343
2015,"38320","economy","grdp","real estate activities; rental and leasing activities","million KRW",106621
2015,"38320","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",86252
2015,"38320","economy","grdp","public administration and defence; compulsory social security","million KRW",208234
2015,"38320","economy","grdp","education","million KRW",92190
2015,"38320","economy","grdp","human health and social work activities","million KRW",67768
2015,"38320","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",72014
2015,"38330","economy","grdp","gross regional domestic product at market prices","million KRW",2275498
2015,"38330","economy","grdp","net taxes on products","million KRW",165206
2015,"38330","economy","grdp","total value added at basic prices","million KRW",2110293
2015,"38330","economy","grdp","agriculture, forestry and fishing","million KRW",236082
2015,"38330","economy","grdp","mining and quarrying","million KRW",4902
2015,"38330","economy","grdp","manufacturing","million KRW",797814
2015,"38330","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",9336
2015,"38330","economy","grdp","construction","million KRW",97971
2015,"38330","economy","grdp","wholesale and retail trade","million KRW",83154
2015,"38330","economy","grdp","transportation and storage","million KRW",51162
2015,"38330","economy","grdp","accommodation and food service activities","million KRW",49846
2015,"38330","economy","grdp","information and communication","million KRW",37546
2015,"38330","economy","grdp","financial and insurance activities","million KRW",58859
2015,"38330","economy","grdp","real estate activities; rental and leasing activities","million KRW",67507
2015,"38330","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",99013
2015,"38330","economy","grdp","public administration and defence; compulsory social security","million KRW",280670
2015,"38330","economy","grdp","education","million KRW",90110
2015,"38330","economy","grdp","human health and social work activities","million KRW",86698
2015,"38330","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",59623
2015,"38340","economy","grdp","gross regional domestic product at market prices","million KRW",2450129
2015,"38340","economy","grdp","net taxes on products","million KRW",182759
2015,"38340","economy","grdp","total value added at basic prices","million KRW",2267370
2015,"38340","economy","grdp","agriculture, forestry and fishing","million KRW",208045
2015,"38340","economy","grdp","mining and quarrying","million KRW",25
2015,"38340","economy","grdp","manufacturing","million KRW",403712
2015,"38340","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",834595
2015,"38340","economy","grdp","construction","million KRW",93371
2015,"38340","economy","grdp","wholesale and retail trade","million KRW",74321
2015,"38340","economy","grdp","transportation and storage","million KRW",39309
2015,"38340","economy","grdp","accommodation and food service activities","million KRW",35288
2015,"38340","economy","grdp","information and communication","million KRW",37044
2015,"38340","economy","grdp","financial and insurance activities","million KRW",64260
2015,"38340","economy","grdp","real estate activities; rental and leasing activities","million KRW",49811
2015,"38340","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",64596
2015,"38340","economy","grdp","public administration and defence; compulsory social security","million KRW",182732
2015,"38340","economy","grdp","education","million KRW",70714
2015,"38340","economy","grdp","human health and social work activities","million KRW",59992
2015,"38340","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",49554
2015,"38350","economy","grdp","gross regional domestic product at market prices","million KRW",977764
2015,"38350","economy","grdp","net taxes on products","million KRW",52929
2015,"38350","economy","grdp","total value added at basic prices","million KRW",924835
2015,"38350","economy","grdp","agriculture, forestry and fishing","million KRW",176255
2015,"38350","economy","grdp","mining and quarrying","million KRW",NA
2015,"38350","economy","grdp","manufacturing","million KRW",21994
2015,"38350","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",2460
2015,"38350","economy","grdp","construction","million KRW",71257
2015,"38350","economy","grdp","wholesale and retail trade","million KRW",65621
2015,"38350","economy","grdp","transportation and storage","million KRW",29502
2015,"38350","economy","grdp","accommodation and food service activities","million KRW",41640
2015,"38350","economy","grdp","information and communication","million KRW",28169
2015,"38350","economy","grdp","financial and insurance activities","million KRW",66435
2015,"38350","economy","grdp","real estate activities; rental and leasing activities","million KRW",31234
2015,"38350","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",68216
2015,"38350","economy","grdp","public administration and defence; compulsory social security","million KRW",159813
2015,"38350","economy","grdp","education","million KRW",63331
2015,"38350","economy","grdp","human health and social work activities","million KRW",58133
2015,"38350","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",40774
2015,"38360","economy","grdp","gross regional domestic product at market prices","million KRW",2255074
2015,"38360","economy","grdp","net taxes on products","million KRW",162197
2015,"38360","economy","grdp","total value added at basic prices","million KRW",2092877
2015,"38360","economy","grdp","agriculture, forestry and fishing","million KRW",149856
2015,"38360","economy","grdp","mining and quarrying","million KRW",655
2015,"38360","economy","grdp","manufacturing","million KRW",63632
2015,"38360","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",1054083
2015,"38360","economy","grdp","construction","million KRW",175599
2015,"38360","economy","grdp","wholesale and retail trade","million KRW",69877
2015,"38360","economy","grdp","transportation and storage","million KRW",18302
2015,"38360","economy","grdp","accommodation and food service activities","million KRW",34316
2015,"38360","economy","grdp","information and communication","million KRW",37793
2015,"38360","economy","grdp","financial and insurance activities","million KRW",61706
2015,"38360","economy","grdp","real estate activities; rental and leasing activities","million KRW",44436
2015,"38360","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",56511
2015,"38360","economy","grdp","public administration and defence; compulsory social security","million KRW",179044
2015,"38360","economy","grdp","education","million KRW",57889
2015,"38360","economy","grdp","human health and social work activities","million KRW",55559
2015,"38360","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",33619
2015,"38370","economy","grdp","gross regional domestic product at market prices","million KRW",925406
2015,"38370","economy","grdp","net taxes on products","million KRW",53847
2015,"38370","economy","grdp","total value added at basic prices","million KRW",871559
2015,"38370","economy","grdp","agriculture, forestry and fishing","million KRW",184498
2015,"38370","economy","grdp","mining and quarrying","million KRW",11573
2015,"38370","economy","grdp","manufacturing","million KRW",77864
2015,"38370","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",22606
2015,"38370","economy","grdp","construction","million KRW",62959
2015,"38370","economy","grdp","wholesale and retail trade","million KRW",58696
2015,"38370","economy","grdp","transportation and storage","million KRW",21007
2015,"38370","economy","grdp","accommodation and food service activities","million KRW",28038
2015,"38370","economy","grdp","information and communication","million KRW",31108
2015,"38370","economy","grdp","financial and insurance activities","million KRW",36401
2015,"38370","economy","grdp","real estate activities; rental and leasing activities","million KRW",22043
2015,"38370","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",37787
2015,"38370","economy","grdp","public administration and defence; compulsory social security","million KRW",151188
2015,"38370","economy","grdp","education","million KRW",50878
2015,"38370","economy","grdp","human health and social work activities","million KRW",43183
2015,"38370","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",31732
2015,"38380","economy","grdp","gross regional domestic product at market prices","million KRW",910951
2015,"38380","economy","grdp","net taxes on products","million KRW",52921
2015,"38380","economy","grdp","total value added at basic prices","million KRW",858030
2015,"38380","economy","grdp","agriculture, forestry and fishing","million KRW",144598
2015,"38380","economy","grdp","mining and quarrying","million KRW",42
2015,"38380","economy","grdp","manufacturing","million KRW",84424
2015,"38380","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",845
2015,"38380","economy","grdp","construction","million KRW",89085
2015,"38380","economy","grdp","wholesale and retail trade","million KRW",57033
2015,"38380","economy","grdp","transportation and storage","million KRW",26273
2015,"38380","economy","grdp","accommodation and food service activities","million KRW",26150
2015,"38380","economy","grdp","information and communication","million KRW",30354
2015,"38380","economy","grdp","financial and insurance activities","million KRW",41671
2015,"38380","economy","grdp","real estate activities; rental and leasing activities","million KRW",25735
2015,"38380","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",32904
2015,"38380","economy","grdp","public administration and defence; compulsory social security","million KRW",166399
2015,"38380","economy","grdp","education","million KRW",50502
2015,"38380","economy","grdp","human health and social work activities","million KRW",50497
2015,"38380","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",31518
2015,"38390","economy","grdp","gross regional domestic product at market prices","million KRW",1451454
2015,"38390","economy","grdp","net taxes on products","million KRW",88095
2015,"38390","economy","grdp","total value added at basic prices","million KRW",1363359
2015,"38390","economy","grdp","agriculture, forestry and fishing","million KRW",201797
2015,"38390","economy","grdp","mining and quarrying","million KRW",12579
2015,"38390","economy","grdp","manufacturing","million KRW",206133
2015,"38390","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",2835
2015,"38390","economy","grdp","construction","million KRW",118064
2015,"38390","economy","grdp","wholesale and retail trade","million KRW",85029
2015,"38390","economy","grdp","transportation and storage","million KRW",31544
2015,"38390","economy","grdp","accommodation and food service activities","million KRW",35711
2015,"38390","economy","grdp","information and communication","million KRW",39809
2015,"38390","economy","grdp","financial and insurance activities","million KRW",69764
2015,"38390","economy","grdp","real estate activities; rental and leasing activities","million KRW",54983
2015,"38390","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",74992
2015,"38390","economy","grdp","public administration and defence; compulsory social security","million KRW",189694
2015,"38390","economy","grdp","education","million KRW",113135
2015,"38390","economy","grdp","human health and social work activities","million KRW",80993
2015,"38390","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",46298
2015,"38400","economy","grdp","gross regional domestic product at market prices","million KRW",1080656
2015,"38400","economy","grdp","net taxes on products","million KRW",60503
2015,"38400","economy","grdp","total value added at basic prices","million KRW",1020153
2015,"38400","economy","grdp","agriculture, forestry and fishing","million KRW",220798
2015,"38400","economy","grdp","mining and quarrying","million KRW",4528
2015,"38400","economy","grdp","manufacturing","million KRW",62474
2015,"38400","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",15258
2015,"38400","economy","grdp","construction","million KRW",93592
2015,"38400","economy","grdp","wholesale and retail trade","million KRW",52127
2015,"38400","economy","grdp","transportation and storage","million KRW",17633
2015,"38400","economy","grdp","accommodation and food service activities","million KRW",26318
2015,"38400","economy","grdp","information and communication","million KRW",42297
2015,"38400","economy","grdp","financial and insurance activities","million KRW",54511
2015,"38400","economy","grdp","real estate activities; rental and leasing activities","million KRW",24241
2015,"38400","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",36640
2015,"38400","economy","grdp","public administration and defence; compulsory social security","million KRW",205816
2015,"38400","economy","grdp","education","million KRW",67348
2015,"38400","economy","grdp","human health and social work activities","million KRW",57229
2015,"38400","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",39344
2020,"38110","economy","grdp","gross regional domestic product at market prices","million KRW",38694382
2020,"38110","economy","grdp","net taxes on products","million KRW",2993889
2020,"38110","economy","grdp","total value added at basic prices","million KRW",35700493
2020,"38110","economy","grdp","agriculture, forestry and fishing","million KRW",254653
2020,"38110","economy","grdp","mining and quarrying","million KRW",7824
2020,"38110","economy","grdp","manufacturing","million KRW",15693261
2020,"38110","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",78367
2020,"38110","economy","grdp","construction","million KRW",1605053
2020,"38110","economy","grdp","wholesale and retail trade","million KRW",1403204
2020,"38110","economy","grdp","transportation and storage","million KRW",936073
2020,"38110","economy","grdp","accommodation and food service activities","million KRW",629116
2020,"38110","economy","grdp","information and communication","million KRW",497283
2020,"38110","economy","grdp","financial and insurance activities","million KRW",1403695
2020,"38110","economy","grdp","real estate activities; rental and leasing activities","million KRW",2474121
2020,"38110","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",2396055
2020,"38110","economy","grdp","public administration and defence; compulsory social security","million KRW",3814005
2020,"38110","economy","grdp","education","million KRW",1875702
2020,"38110","economy","grdp","human health and social work activities","million KRW",1820253
2020,"38110","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",811827
2020,"38030","economy","grdp","gross regional domestic product at market prices","million KRW",8495532
2020,"38030","economy","grdp","net taxes on products","million KRW",516875
2020,"38030","economy","grdp","total value added at basic prices","million KRW",7978657
2020,"38030","economy","grdp","agriculture, forestry and fishing","million KRW",342228
2020,"38030","economy","grdp","mining and quarrying","million KRW",859
2020,"38030","economy","grdp","manufacturing","million KRW",892116
2020,"38030","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",21307
2020,"38030","economy","grdp","construction","million KRW",313160
2020,"38030","economy","grdp","wholesale and retail trade","million KRW",543116
2020,"38030","economy","grdp","transportation and storage","million KRW",282034
2020,"38030","economy","grdp","accommodation and food service activities","million KRW",222845
2020,"38030","economy","grdp","information and communication","million KRW",187271
2020,"38030","economy","grdp","financial and insurance activities","million KRW",530471
2020,"38030","economy","grdp","real estate activities; rental and leasing activities","million KRW",1008277
2020,"38030","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",946936
2020,"38030","economy","grdp","public administration and defence; compulsory social security","million KRW",904087
2020,"38030","economy","grdp","education","million KRW",797174
2020,"38030","economy","grdp","human health and social work activities","million KRW",693500
2020,"38030","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",293277
2020,"38050","economy","grdp","gross regional domestic product at market prices","million KRW",3153775
2020,"38050","economy","grdp","net taxes on products","million KRW",217504
2020,"38050","economy","grdp","total value added at basic prices","million KRW",2936271
2020,"38050","economy","grdp","agriculture, forestry and fishing","million KRW",186196
2020,"38050","economy","grdp","mining and quarrying","million KRW",1
2020,"38050","economy","grdp","manufacturing","million KRW",153880
2020,"38050","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",495193
2020,"38050","economy","grdp","construction","million KRW",117208
2020,"38050","economy","grdp","wholesale and retail trade","million KRW",205247
2020,"38050","economy","grdp","transportation and storage","million KRW",102756
2020,"38050","economy","grdp","accommodation and food service activities","million KRW",125760
2020,"38050","economy","grdp","information and communication","million KRW",58452
2020,"38050","economy","grdp","financial and insurance activities","million KRW",246089
2020,"38050","economy","grdp","real estate activities; rental and leasing activities","million KRW",228721
2020,"38050","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",180384
2020,"38050","economy","grdp","public administration and defence; compulsory social security","million KRW",306964
2020,"38050","economy","grdp","education","million KRW",210466
2020,"38050","economy","grdp","human health and social work activities","million KRW",208643
2020,"38050","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",110311
2020,"38060","economy","grdp","gross regional domestic product at market prices","million KRW",4355391
2020,"38060","economy","grdp","net taxes on products","million KRW",332790
2020,"38060","economy","grdp","total value added at basic prices","million KRW",4022601
2020,"38060","economy","grdp","agriculture, forestry and fishing","million KRW",232588
2020,"38060","economy","grdp","mining and quarrying","million KRW",1469
2020,"38060","economy","grdp","manufacturing","million KRW",1684859
2020,"38060","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",14441
2020,"38060","economy","grdp","construction","million KRW",126044
2020,"38060","economy","grdp","wholesale and retail trade","million KRW",211870
2020,"38060","economy","grdp","transportation and storage","million KRW",90533
2020,"38060","economy","grdp","accommodation and food service activities","million KRW",87741
2020,"38060","economy","grdp","information and communication","million KRW",50538
2020,"38060","economy","grdp","financial and insurance activities","million KRW",138593
2020,"38060","economy","grdp","real estate activities; rental and leasing activities","million KRW",213832
2020,"38060","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",154872
2020,"38060","economy","grdp","public administration and defence; compulsory social security","million KRW",526282
2020,"38060","economy","grdp","education","million KRW",172627
2020,"38060","economy","grdp","human health and social work activities","million KRW",191776
2020,"38060","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",124536
2020,"38070","economy","grdp","gross regional domestic product at market prices","million KRW",15604555
2020,"38070","economy","grdp","net taxes on products","million KRW",1249018
2020,"38070","economy","grdp","total value added at basic prices","million KRW",14355537
2020,"38070","economy","grdp","agriculture, forestry and fishing","million KRW",221616
2020,"38070","economy","grdp","mining and quarrying","million KRW",25576
2020,"38070","economy","grdp","manufacturing","million KRW",6678798
2020,"38070","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",34700
2020,"38070","economy","grdp","construction","million KRW",916367
2020,"38070","economy","grdp","wholesale and retail trade","million KRW",818236
2020,"38070","economy","grdp","transportation and storage","million KRW",404980
2020,"38070","economy","grdp","accommodation and food service activities","million KRW",254167
2020,"38070","economy","grdp","information and communication","million KRW",136356
2020,"38070","economy","grdp","financial and insurance activities","million KRW",450628
2020,"38070","economy","grdp","real estate activities; rental and leasing activities","million KRW",970592
2020,"38070","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",694337
2020,"38070","economy","grdp","public administration and defence; compulsory social security","million KRW",582673
2020,"38070","economy","grdp","education","million KRW",939981
2020,"38070","economy","grdp","human health and social work activities","million KRW",747379
2020,"38070","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",479154
2020,"38080","economy","grdp","gross regional domestic product at market prices","million KRW",3172719
2020,"38080","economy","grdp","net taxes on products","million KRW",217704
2020,"38080","economy","grdp","total value added at basic prices","million KRW",2955014
2020,"38080","economy","grdp","agriculture, forestry and fishing","million KRW",353581
2020,"38080","economy","grdp","mining and quarrying","million KRW",1602
2020,"38080","economy","grdp","manufacturing","million KRW",752003
2020,"38080","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",13730
2020,"38080","economy","grdp","construction","million KRW",128107
2020,"38080","economy","grdp","wholesale and retail trade","million KRW",158242
