"year","sggcd","type","class1","class2","unit","value"
2020,"4200211","environment","organic_matter","discharge","kg_day",49
2020,"4200212","environment","organic_matter","discharge","kg_day",7
2020,"4200213","environment","organic_matter","discharge","kg_day",204
2020,"4200214","environment","organic_matter","discharge","kg_day",59
2020,"4200216","environment","organic_matter","discharge","kg_day",315
2020,"4200218","environment","organic_matter","discharge","kg_day",2325
2020,"4200219","environment","organic_matter","discharge","kg_day",136
2020,"4200220","environment","organic_matter","discharge","kg_day",251
2020,"4200221","environment","organic_matter","discharge","kg_day",374
2020,"4200222","environment","organic_matter","discharge","kg_day",582
2020,"4200224","environment","organic_matter","discharge","kg_day",163
2020,"4200225","environment","organic_matter","discharge","kg_day",106
2020,"4200226","environment","organic_matter","discharge","kg_day",174
2020,"4200227","environment","organic_matter","discharge","kg_day",156
2020,"4200228","environment","organic_matter","discharge","kg_day",57
2020,"4200229","environment","organic_matter","discharge","kg_day",28
2020,"4200230","environment","organic_matter","discharge","kg_day",20
2020,"4200231","environment","organic_matter","discharge","kg_day",49
2020,"4200232","environment","organic_matter","discharge","kg_day",90
2020,"4200233","environment","organic_matter","discharge","kg_day",78
2020,"4200234","environment","organic_matter","discharge","kg_day",61
2020,"4200236","environment","organic_matter","discharge","kg_day",2718
2020,"4200237","environment","organic_matter","discharge","kg_day",182
2020,"4200238","environment","organic_matter","discharge","kg_day",374
2020,"4200239","environment","organic_matter","discharge","kg_day",281
2020,"4200240","environment","organic_matter","discharge","kg_day",231
2020,"4200241","environment","organic_matter","discharge","kg_day",258
2020,"4200242","environment","organic_matter","discharge","kg_day",109
2020,"4200243","environment","organic_matter","discharge","kg_day",42
2020,"4200244","environment","organic_matter","discharge","kg_day",44
2020,"4200247","environment","organic_matter","discharge","kg_day",129
2020,"4200248","environment","organic_matter","discharge","kg_day",67
2020,"4200249","environment","organic_matter","discharge","kg_day",85
2020,"4200250","environment","organic_matter","discharge","kg_day",47
2020,"4200251","environment","organic_matter","discharge","kg_day",59
2020,"4200252","environment","organic_matter","discharge","kg_day",116
2020,"4200253","environment","organic_matter","discharge","kg_day",154
2020,"4200254","environment","organic_matter","discharge","kg_day",107
2020,"4200255","environment","organic_matter","discharge","kg_day",60
2020,"4200256","environment","organic_matter","discharge","kg_day",140
2020,"4200257","environment","organic_matter","discharge","kg_day",131
2020,"4200258","environment","organic_matter","discharge","kg_day",35
2020,"4200259","environment","organic_matter","discharge","kg_day",41
2020,"4200260","environment","organic_matter","discharge","kg_day",26
2020,"4200262","environment","organic_matter","discharge","kg_day",4313
2020,"4200263","environment","organic_matter","discharge","kg_day",450
2020,"4200264","environment","organic_matter","discharge","kg_day",216
2020,"4200265","environment","organic_matter","discharge","kg_day",425
2020,"4200266","environment","organic_matter","discharge","kg_day",28
2020,"4200267","environment","organic_matter","discharge","kg_day",267
2020,"4200268","environment","organic_matter","discharge","kg_day",676
2020,"4200269","environment","organic_matter","discharge","kg_day",132
2020,"4200270","environment","organic_matter","discharge","kg_day",316
2020,"4200271","environment","organic_matter","discharge","kg_day",110
2020,"4200272","environment","organic_matter","discharge","kg_day",97
2020,"4200273","environment","organic_matter","discharge","kg_day",529
2020,"4200274","environment","organic_matter","discharge","kg_day",59
2020,"4200275","environment","organic_matter","discharge","kg_day",61
2020,"4200276","environment","organic_matter","discharge","kg_day",19
2020,"4200277","environment","organic_matter","discharge","kg_day",20
2020,"4200278","environment","organic_matter","discharge","kg_day",51
2020,"4200279","environment","organic_matter","discharge","kg_day",49
2020,"4200280","environment","organic_matter","discharge","kg_day",224
2020,"4200281","environment","organic_matter","discharge","kg_day",14
2020,"4200282","environment","organic_matter","discharge","kg_day",426
2020,"4200283","environment","organic_matter","discharge","kg_day",38
2020,"4200284","environment","organic_matter","discharge","kg_day",29
2020,"4200285","environment","organic_matter","discharge","kg_day",63
2020,"4200286","environment","organic_matter","discharge","kg_day",14
2020,"4200288","environment","organic_matter","discharge","kg_day",5064
2020,"4200293","environment","organic_matter","discharge","kg_day",489
2020,"4200295","environment","organic_matter","discharge","kg_day",100
2020,"4200297","environment","organic_matter","discharge","kg_day",236
2020,"4200299","environment","organic_matter","discharge","kg_day",1186
2020,"4200301","environment","organic_matter","discharge","kg_day",153
2020,"4200302","environment","organic_matter","discharge","kg_day",137
2020,"4200303","environment","organic_matter","discharge","kg_day",755
2020,"4200305","environment","organic_matter","discharge","kg_day",57
2020,"4200306","environment","organic_matter","discharge","kg_day",391
2020,"4200307","environment","organic_matter","discharge","kg_day",137
2020,"4200308","environment","organic_matter","discharge","kg_day",75
2020,"4200309","environment","organic_matter","discharge","kg_day",45
2020,"4200310","environment","organic_matter","discharge","kg_day",61
2020,"4200311","environment","organic_matter","discharge","kg_day",41
2020,"4200312","environment","organic_matter","discharge","kg_day",42
2020,"4200313","environment","organic_matter","discharge","kg_day",69
2020,"4200314","environment","organic_matter","discharge","kg_day",70
2020,"4200315","environment","organic_matter","discharge","kg_day",298
2020,"4200316","environment","organic_matter","discharge","kg_day",255
2020,"4200317","environment","organic_matter","discharge","kg_day",65
2020,"4200318","environment","organic_matter","discharge","kg_day",145
2020,"4200319","environment","organic_matter","discharge","kg_day",257
2020,"4200321","environment","organic_matter","discharge","kg_day",569
2020,"4200322","environment","organic_matter","discharge","kg_day",429
2020,"4200323","environment","organic_matter","discharge","kg_day",140
2010,"4200002","environment","wastewater","generation","m3_day",89949
2010,"4200003","environment","wastewater","generation","m3_day",551
2010,"4200004","environment","wastewater","generation","m3_day",1125
2010,"4200005","environment","wastewater","generation","m3_day",1398
2010,"4200006","environment","wastewater","generation","m3_day",11234
2010,"4200007","environment","wastewater","generation","m3_day",30479
2010,"4200008","environment","wastewater","generation","m3_day",1484
2010,"4200009","environment","wastewater","generation","m3_day",352
2010,"4200010","environment","wastewater","generation","m3_day",2622
2010,"4200011","environment","wastewater","generation","m3_day",371
2010,"4200012","environment","wastewater","generation","m3_day",765
2010,"4200013","environment","wastewater","generation","m3_day",948
2010,"4200014","environment","wastewater","generation","m3_day",265
2010,"4200015","environment","wastewater","generation","m3_day",470
2010,"4200016","environment","wastewater","generation","m3_day",460
2010,"4200017","environment","wastewater","generation","m3_day",1485
2010,"4200018","environment","wastewater","generation","m3_day",2371
2010,"4200019","environment","wastewater","generation","m3_day",1607
2010,"4200020","environment","wastewater","generation","m3_day",1557
2010,"4200021","environment","wastewater","generation","m3_day",6316
2010,"4200022","environment","wastewater","generation","m3_day",1531
2010,"4200023","environment","wastewater","generation","m3_day",2761
2010,"4200024","environment","wastewater","generation","m3_day",1586
2010,"4200025","environment","wastewater","generation","m3_day",2474
2010,"4200026","environment","wastewater","generation","m3_day",3821
2010,"4200027","environment","wastewater","generation","m3_day",11914
2010,"4200029","environment","wastewater","generation","m3_day",288550
2010,"4200030","environment","wastewater","generation","m3_day",60
2010,"4200031","environment","wastewater","generation","m3_day",2031
2010,"4200032","environment","wastewater","generation","m3_day",193
2010,"4200033","environment","wastewater","generation","m3_day",183
2010,"4200034","environment","wastewater","generation","m3_day",533
2010,"4200035","environment","wastewater","generation","m3_day",3904
2010,"4200036","environment","wastewater","generation","m3_day",8347
2010,"4200037","environment","wastewater","generation","m3_day",1578
2010,"4200038","environment","wastewater","generation","m3_day",4909
2010,"4200039","environment","wastewater","generation","m3_day",215991
2010,"4200040","environment","wastewater","generation","m3_day",2771
2010,"4200041","environment","wastewater","generation","m3_day",34037
2010,"4200042","environment","wastewater","generation","m3_day",180
2010,"4200043","environment","wastewater","generation","m3_day",154
2010,"4200044","environment","wastewater","generation","m3_day",5929
2010,"4200045","environment","wastewater","generation","m3_day",7750
2010,"4200047","environment","wastewater","generation","m3_day",224602
2010,"4200048","environment","wastewater","generation","m3_day",944
2010,"4200049","environment","wastewater","generation","m3_day",1915
2010,"4200050","environment","wastewater","generation","m3_day",105628
2010,"4200051","environment","wastewater","generation","m3_day",242
2010,"4200052","environment","wastewater","generation","m3_day",15515
2010,"4200053","environment","wastewater","generation","m3_day",3491
2010,"4200054","environment","wastewater","generation","m3_day",21922
2010,"4200055","environment","wastewater","generation","m3_day",74945
2010,"4200057","environment","wastewater","generation","m3_day",435155
2010,"4200058","environment","wastewater","generation","m3_day",11892
2010,"4200059","environment","wastewater","generation","m3_day",333300
2010,"4200060","environment","wastewater","generation","m3_day",10948
2010,"4200061","environment","wastewater","generation","m3_day",2517
2010,"4200062","environment","wastewater","generation","m3_day",14343
2010,"4200063","environment","wastewater","generation","m3_day",11470
2010,"4200064","environment","wastewater","generation","m3_day",1074
2010,"4200065","environment","wastewater","generation","m3_day",45431
2010,"4200066","environment","wastewater","generation","m3_day",863
2010,"4200067","environment","wastewater","generation","m3_day",3316
2010,"4200069","environment","wastewater","generation","m3_day",27467
2010,"4200070","environment","wastewater","generation","m3_day",1835
2010,"4200071","environment","wastewater","generation","m3_day",4298
2010,"4200072","environment","wastewater","generation","m3_day",1792
2010,"4200073","environment","wastewater","generation","m3_day",9451
2010,"4200074","environment","wastewater","generation","m3_day",10091
2010,"4200076","environment","wastewater","generation","m3_day",62356
2010,"4200077","environment","wastewater","generation","m3_day",1300
2010,"4200078","environment","wastewater","generation","m3_day",935
2010,"4200079","environment","wastewater","generation","m3_day",2134
2010,"4200080","environment","wastewater","generation","m3_day",6831
2010,"4200081","environment","wastewater","generation","m3_day",51156
2010,"4200083","environment","wastewater","generation","m3_day",398061
2010,"4200084","environment","wastewater","generation","m3_day",475
2010,"4200085","environment","wastewater","generation","m3_day",231878
2010,"4200086","environment","wastewater","generation","m3_day",2213
2010,"4200087","environment","wastewater","generation","m3_day",19364
2010,"4200088","environment","wastewater","generation","m3_day",144130
2010,"4200092","environment","wastewater","generation","m3_day",1049815
2010,"4200093","environment","wastewater","generation","m3_day",3642
2010,"4200094","environment","wastewater","generation","m3_day",1687
2010,"4200095","environment","wastewater","generation","m3_day",908
2010,"4200096","environment","wastewater","generation","m3_day",4913
2010,"4200098","environment","wastewater","generation","m3_day",2870
2010,"4200099","environment","wastewater","generation","m3_day",3143
2010,"4200100","environment","wastewater","generation","m3_day",3757
2010,"4200101","environment","wastewater","generation","m3_day",3886
2010,"4200102","environment","wastewater","generation","m3_day",1293
2010,"4200103","environment","wastewater","generation","m3_day",4212
2010,"4200104","environment","wastewater","generation","m3_day",18659
2010,"4200105","environment","wastewater","generation","m3_day",472
2010,"4200106","environment","wastewater","generation","m3_day",4140
2010,"4200108","environment","wastewater","generation","m3_day",24655
2010,"4200109","environment","wastewater","generation","m3_day",69669
2010,"4200110","environment","wastewater","generation","m3_day",28909
2010,"4200112","environment","wastewater","generation","m3_day",166574
2010,"4200113","environment","wastewater","generation","m3_day",6004
2010,"4200115","environment","wastewater","generation","m3_day",3287
2010,"4200117","environment","wastewater","generation","m3_day",3020
2010,"4200118","environment","wastewater","generation","m3_day",928
2010,"4200119","environment","wastewater","generation","m3_day",222
2010,"4200120","environment","wastewater","generation","m3_day",3445
2010,"4200121","environment","wastewater","generation","m3_day",33777
2010,"4200122","environment","wastewater","generation","m3_day",27591
2010,"4200123","environment","wastewater","generation","m3_day",59878
2010,"4200124","environment","wastewater","generation","m3_day",9233
2010,"4200125","environment","wastewater","generation","m3_day",4575
2010,"4200126","environment","wastewater","generation","m3_day",22070
2010,"4200128","environment","wastewater","generation","m3_day",29688
2010,"4200129","environment","wastewater","generation","m3_day",57921
2010,"4200130","environment","wastewater","generation","m3_day",29931
2010,"4200132","environment","wastewater","generation","m3_day",102178
2010,"4200134","environment","wastewater","generation","m3_day",50847
2010,"4200136","environment","wastewater","generation","m3_day",16986
2010,"4200138","environment","wastewater","generation","m3_day",6458
2010,"4200140","environment","wastewater","generation","m3_day",93910
2010,"4200142","environment","wastewater","generation","m3_day",15964
2010,"4200144","environment","wastewater","generation","m3_day",50548
2010,"4200146","environment","wastewater","generation","m3_day",34619
2010,"4200148","environment","wastewater","generation","m3_day",17301
2010,"4200149","environment","wastewater","generation","m3_day",18663
2010,"4200150","environment","wastewater","generation","m3_day",4541
2010,"4200151","environment","wastewater","generation","m3_day",2835
2010,"4200155","environment","wastewater","generation","m3_day",113289
2010,"4200156","environment","wastewater","generation","m3_day",5114
2010,"4200157","environment","wastewater","generation","m3_day",4815
2010,"4200158","environment","wastewater","generation","m3_day",8931
2010,"4200159","environment","wastewater","generation","m3_day",2648
2010,"4200160","environment","wastewater","generation","m3_day",10090
2010,"4200161","environment","wastewater","generation","m3_day",1150
2010,"4200162","environment","wastewater","generation","m3_day",26202
2010,"4200163","environment","wastewater","generation","m3_day",14410
2010,"4200164","environment","wastewater","generation","m3_day",2816
2010,"4200165","environment","wastewater","generation","m3_day",9748
2010,"4200166","environment","wastewater","generation","m3_day",1144
2010,"4200167","environment","wastewater","generation","m3_day",16844
2010,"4200168","environment","wastewater","generation","m3_day",1676
2010,"4200169","environment","wastewater","generation","m3_day",503
2010,"4200170","environment","wastewater","generation","m3_day",1023
2010,"4200171","environment","wastewater","generation","m3_day",2347
2010,"4200172","environment","wastewater","generation","m3_day",957
2010,"4200173","environment","wastewater","generation","m3_day",2872
2010,"4200175","environment","wastewater","generation","m3_day",243245
2010,"4200176","environment","wastewater","generation","m3_day",447
2010,"4200177","environment","wastewater","generation","m3_day",59588
2010,"4200180","environment","wastewater","generation","m3_day",11114
2010,"4200181","environment","wastewater","generation","m3_day",4601
2010,"4200182","environment","wastewater","generation","m3_day",107270
2010,"4200183","environment","wastewater","generation","m3_day",6841
2010,"4200184","environment","wastewater","generation","m3_day",4566
2010,"4200185","environment","wastewater","generation","m3_day",1667
2010,"4200186","environment","wastewater","generation","m3_day",6861
2010,"4200188","environment","wastewater","generation","m3_day",13569
2010,"4200189","environment","wastewater","generation","m3_day",4824
2010,"4200190","environment","wastewater","generation","m3_day",21229
2010,"4200191","environment","wastewater","generation","m3_day",668
2010,"4200193","environment","wastewater","generation","m3_day",513186
2010,"4200196","environment","wastewater","generation","m3_day",19126
2010,"4200197","environment","wastewater","generation","m3_day",81099
2010,"4200199","environment","wastewater","generation","m3_day",6647
2010,"4200200","environment","wastewater","generation","m3_day",5970
2010,"4200201","environment","wastewater","generation","m3_day",170817
2010,"4200202","environment","wastewater","generation","m3_day",42360
2010,"4200203","environment","wastewater","generation","m3_day",4480
2010,"4200205","environment","wastewater","generation","m3_day",281
2010,"4200207","environment","wastewater","generation","m3_day",5399
2010,"4200208","environment","wastewater","generation","m3_day",33711
2010,"4200209","environment","wastewater","generation","m3_day",7139
2010,"4200210","environment","wastewater","generation","m3_day",19422
2010,"4200211","environment","wastewater","generation","m3_day",2061
2010,"4200212","environment","wastewater","generation","m3_day",3968
2010,"4200213","environment","wastewater","generation","m3_day",5496
2010,"4200214","environment","wastewater","generation","m3_day",9561
2010,"4200215","environment","wastewater","generation","m3_day",95651
2010,"4200218","environment","wastewater","generation","m3_day",250699
2010,"4200219","environment","wastewater","generation","m3_day",3440
2010,"4200220","environment","wastewater","generation","m3_day",65230
2010,"4200221","environment","wastewater","generation","m3_day",65252
2010,"4200222","environment","wastewater","generation","m3_day",30815
2010,"4200224","environment","wastewater","generation","m3_day",30584
2010,"4200225","environment","wastewater","generation","m3_day",10592
2010,"4200226","environment","wastewater","generation","m3_day",4659
2010,"4200227","environment","wastewater","generation","m3_day",29899
2010,"4200228","environment","wastewater","generation","m3_day",916
2010,"4200229","environment","wastewater","generation","m3_day",636
2010,"4200230","environment","wastewater","generation","m3_day",1415
2010,"4200231","environment","wastewater","generation","m3_day",2812
2010,"4200232","environment","wastewater","generation","m3_day",437
2010,"4200233","environment","wastewater","generation","m3_day",2261
2010,"4200234","environment","wastewater","generation","m3_day",1750
2010,"4200236","environment","wastewater","generation","m3_day",478120
2010,"4200237","environment","wastewater","generation","m3_day",3660
2010,"4200238","environment","wastewater","generation","m3_day",103670
2010,"4200239","environment","wastewater","generation","m3_day",10324
2010,"4200240","environment","wastewater","generation","m3_day",7124
2010,"4200241","environment","wastewater","generation","m3_day",304021
2010,"4200242","environment","wastewater","generation","m3_day",8216
2010,"4200243","environment","wastewater","generation","m3_day",970
2010,"4200244","environment","wastewater","generation","m3_day",540
2010,"4200247","environment","wastewater","generation","m3_day",2123
2010,"4200248","environment","wastewater","generation","m3_day",1089
2010,"4200249","environment","wastewater","generation","m3_day",13853
2010,"4200250","environment","wastewater","generation","m3_day",232
2010,"4200251","environment","wastewater","generation","m3_day",1583
2010,"4200252","environment","wastewater","generation","m3_day",875
2010,"4200253","environment","wastewater","generation","m3_day",10197
2010,"4200254","environment","wastewater","generation","m3_day",462
2010,"4200255","environment","wastewater","generation","m3_day",1719
2010,"4200256","environment","wastewater","generation","m3_day",2654
2010,"4200257","environment","wastewater","generation","m3_day",3627
2010,"4200258","environment","wastewater","generation","m3_day",871
2010,"4200259","environment","wastewater","generation","m3_day",227
2010,"4200260","environment","wastewater","generation","m3_day",86
2010,"4200262","environment","wastewater","generation","m3_day",850238
2010,"4200263","environment","wastewater","generation","m3_day",454035
2010,"4200264","environment","wastewater","generation","m3_day",2636
2010,"4200265","environment","wastewater","generation","m3_day",45467
2010,"4200266","environment","wastewater","generation","m3_day",18851
2010,"4200267","environment","wastewater","generation","m3_day",2341
2010,"4200268","environment","wastewater","generation","m3_day",254299
2010,"4200269","environment","wastewater","generation","m3_day",3418
2010,"4200270","environment","wastewater","generation","m3_day",4376
2010,"4200271","environment","wastewater","generation","m3_day",4245
2010,"4200272","environment","wastewater","generation","m3_day",828
2010,"4200273","environment","wastewater","generation","m3_day",14325
2010,"4200274","environment","wastewater","generation","m3_day",5978
2010,"4200275","environment","wastewater","generation","m3_day",807
2010,"4200276","environment","wastewater","generation","m3_day",103
2010,"4200277","environment","wastewater","generation","m3_day",121
2010,"4200278","environment","wastewater","generation","m3_day",3245
2010,"4200279","environment","wastewater","generation","m3_day",2098
2010,"4200280","environment","wastewater","generation","m3_day",6331
2010,"4200281","environment","wastewater","generation","m3_day",7658
2010,"4200282","environment","wastewater","generation","m3_day",11549
2010,"4200283","environment","wastewater","generation","m3_day",708
2010,"4200284","environment","wastewater","generation","m3_day",3280
2010,"4200285","environment","wastewater","generation","m3_day",3478
2010,"4200286","environment","wastewater","generation","m3_day",60
2010,"4200288","environment","wastewater","generation","m3_day",196009
2010,"4200293","environment","wastewater","generation","m3_day",24149
2010,"4200295","environment","wastewater","generation","m3_day",1729
2010,"4200297","environment","wastewater","generation","m3_day",4657
2010,"4200299","environment","wastewater","generation","m3_day",18433
2010,"4200301","environment","wastewater","generation","m3_day",3394
2010,"4200302","environment","wastewater","generation","m3_day",6813
2010,"4200303","environment","wastewater","generation","m3_day",49597
2010,"4200305","environment","wastewater","generation","m3_day",3416
2010,"4200306","environment","wastewater","generation","m3_day",16070
2010,"4200307","environment","wastewater","generation","m3_day",2971
2010,"4200308","environment","wastewater","generation","m3_day",3159
2010,"4200309","environment","wastewater","generation","m3_day",250
2010,"4200310","environment","wastewater","generation","m3_day",9651
2010,"4200311","environment","wastewater","generation","m3_day",519
2010,"4200312","environment","wastewater","generation","m3_day",4211
2010,"4200313","environment","wastewater","generation","m3_day",4030
2010,"4200314","environment","wastewater","generation","m3_day",1850
2010,"4200315","environment","wastewater","generation","m3_day",21824
2010,"4200316","environment","wastewater","generation","m3_day",7271
2010,"4200317","environment","wastewater","generation","m3_day",2122
2010,"4200318","environment","wastewater","generation","m3_day",1082
2010,"4200319","environment","wastewater","generation","m3_day",8812
2010,"4200321","environment","wastewater","generation","m3_day",8407
2010,"4200322","environment","wastewater","generation","m3_day",5620
2010,"4200323","environment","wastewater","generation","m3_day",2787
2015,"4200002","environment","wastewater","generation","m3_day",89909
2015,"4200003","environment","wastewater","generation","m3_day",627
2015,"4200004","environment","wastewater","generation","m3_day",1266
2015,"4200005","environment","wastewater","generation","m3_day",784
2015,"4200006","environment","wastewater","generation","m3_day",5880
2015,"4200007","environment","wastewater","generation","m3_day",8579
2015,"4200008","environment","wastewater","generation","m3_day",1261
2015,"4200009","environment","wastewater","generation","m3_day",928
2015,"4200010","environment","wastewater","generation","m3_day",1295
2015,"4200011","environment","wastewater","generation","m3_day",687
2015,"4200012","environment","wastewater","generation","m3_day",668
2015,"4200013","environment","wastewater","generation","m3_day",876
2015,"4200014","environment","wastewater","generation","m3_day",322
2015,"4200015","environment","wastewater","generation","m3_day",661
2015,"4200016","environment","wastewater","generation","m3_day",1813
2015,"4200017","environment","wastewater","generation","m3_day",2603
2015,"4200018","environment","wastewater","generation","m3_day",1886
2015,"4200019","environment","wastewater","generation","m3_day",1498
2015,"4200020","environment","wastewater","generation","m3_day",1832
2015,"4200021","environment","wastewater","generation","m3_day",5469
2015,"4200022","environment","wastewater","generation","m3_day",1476
2015,"4200023","environment","wastewater","generation","m3_day",1856
2015,"4200024","environment","wastewater","generation","m3_day",3643
2015,"4200025","environment","wastewater","generation","m3_day",3491
2015,"4200026","environment","wastewater","generation","m3_day",3244
2015,"4200027","environment","wastewater","generation","m3_day",37264
2015,"4200029","environment","wastewater","generation","m3_day",146344
2015,"4200030","environment","wastewater","generation","m3_day",53
2015,"4200031","environment","wastewater","generation","m3_day",3887
2015,"4200032","environment","wastewater","generation","m3_day",149
2015,"4200033","environment","wastewater","generation","m3_day",176
2015,"4200034","environment","wastewater","generation","m3_day",424
2015,"4200035","environment","wastewater","generation","m3_day",2300
2015,"4200036","environment","wastewater","generation","m3_day",34421
2015,"4200037","environment","wastewater","generation","m3_day",2921
2015,"4200038","environment","wastewater","generation","m3_day",3577
2015,"4200039","environment","wastewater","generation","m3_day",39178
2015,"4200040","environment","wastewater","generation","m3_day",2639
2015,"4200041","environment","wastewater","generation","m3_day",44462
2015,"4200042","environment","wastewater","generation","m3_day",171
2015,"4200043","environment","wastewater","generation","m3_day",120
2015,"4200044","environment","wastewater","generation","m3_day",4287
2015,"4200045","environment","wastewater","generation","m3_day",7579
2015,"4200047","environment","wastewater","generation","m3_day",219893
2015,"4200048","environment","wastewater","generation","m3_day",734
2015,"4200049","environment","wastewater","generation","m3_day",2315
2015,"4200050","environment","wastewater","generation","m3_day",104036
2015,"4200051","environment","wastewater","generation","m3_day",321
2015,"4200052","environment","wastewater","generation","m3_day",12943
2015,"4200053","environment","wastewater","generation","m3_day",1831
2015,"4200054","environment","wastewater","generation","m3_day",23225
2015,"4200055","environment","wastewater","generation","m3_day",74488
2015,"4200057","environment","wastewater","generation","m3_day",339471
2015,"4200058","environment","wastewater","generation","m3_day",15022
2015,"4200059","environment","wastewater","generation","m3_day",214336
2015,"4200060","environment","wastewater","generation","m3_day",9401
2015,"4200061","environment","wastewater","generation","m3_day",3616
2015,"4200062","environment","wastewater","generation","m3_day",24623
2015,"4200063","environment","wastewater","generation","m3_day",11106
2015,"4200064","environment","wastewater","generation","m3_day",3832
2015,"4200065","environment","wastewater","generation","m3_day",52643
2015,"4200066","environment","wastewater","generation","m3_day",721
2015,"4200067","environment","wastewater","generation","m3_day",4172
2015,"4200069","environment","wastewater","generation","m3_day",42096
2015,"4200070","environment","wastewater","generation","m3_day",11219
2015,"4200071","environment","wastewater","generation","m3_day",4689
2015,"4200072","environment","wastewater","generation","m3_day",2025
2015,"4200073","environment","wastewater","generation","m3_day",12664
2015,"4200074","environment","wastewater","generation","m3_day",11498
2015,"4200076","environment","wastewater","generation","m3_day",48499
2015,"4200077","environment","wastewater","generation","m3_day",791
2015,"4200078","environment","wastewater","generation","m3_day",1043
2015,"4200079","environment","wastewater","generation","m3_day",1715
2015,"4200080","environment","wastewater","generation","m3_day",6952
2015,"4200081","environment","wastewater","generation","m3_day",37998
2015,"4200083","environment","wastewater","generation","m3_day",430540
2015,"4200084","environment","wastewater","generation","m3_day",462
2015,"4200085","environment","wastewater","generation","m3_day",244584
2015,"4200086","environment","wastewater","generation","m3_day",898
2015,"4200087","environment","wastewater","generation","m3_day",21879
2015,"4200088","environment","wastewater","generation","m3_day",162717
2015,"4200090","environment","wastewater","generation","m3_day",58385
2015,"4200092","environment","wastewater","generation","m3_day",1027612
2015,"4200093","environment","wastewater","generation","m3_day",5591
2015,"4200094","environment","wastewater","generation","m3_day",3546
2015,"4200095","environment","wastewater","generation","m3_day",397
2015,"4200096","environment","wastewater","generation","m3_day",2801
2015,"4200098","environment","wastewater","generation","m3_day",7171
2015,"4200099","environment","wastewater","generation","m3_day",4246
2015,"4200100","environment","wastewater","generation","m3_day",8340
2015,"4200101","environment","wastewater","generation","m3_day",4193
2015,"4200102","environment","wastewater","generation","m3_day",1412
2015,"4200103","environment","wastewater","generation","m3_day",2693
2015,"4200104","environment","wastewater","generation","m3_day",14883
2015,"4200105","environment","wastewater","generation","m3_day",1258
2015,"4200106","environment","wastewater","generation","m3_day",4779
2015,"4200108","environment","wastewater","generation","m3_day",5317
2015,"4200109","environment","wastewater","generation","m3_day",83590
2015,"4200110","environment","wastewater","generation","m3_day",24754
2015,"4200112","environment","wastewater","generation","m3_day",163984
2015,"4200113","environment","wastewater","generation","m3_day",6768
2015,"4200115","environment","wastewater","generation","m3_day",3172
2015,"4200117","environment","wastewater","generation","m3_day",4258
2015,"4200118","environment","wastewater","generation","m3_day",736
2015,"4200119","environment","wastewater","generation","m3_day",355
2015,"4200120","environment","wastewater","generation","m3_day",4468
2015,"4200121","environment","wastewater","generation","m3_day",18814
2015,"4200122","environment","wastewater","generation","m3_day",24069
2015,"4200123","environment","wastewater","generation","m3_day",50161
2015,"4200124","environment","wastewater","generation","m3_day",9585
2015,"4200125","environment","wastewater","generation","m3_day",962
2015,"4200126","environment","wastewater","generation","m3_day",4810
2015,"4200128","environment","wastewater","generation","m3_day",12258
2015,"4200129","environment","wastewater","generation","m3_day",50428
2015,"4200130","environment","wastewater","generation","m3_day",6224
2015,"4200132","environment","wastewater","generation","m3_day",160513
2015,"4200134","environment","wastewater","generation","m3_day",68331
2015,"4200136","environment","wastewater","generation","m3_day",17952
2015,"4200138","environment","wastewater","generation","m3_day",6160
2015,"4200140","environment","wastewater","generation","m3_day",106177
2015,"4200142","environment","wastewater","generation","m3_day",7787
2015,"4200144","environment","wastewater","generation","m3_day",55361
2015,"4200146","environment","wastewater","generation","m3_day",43014
2015,"4200148","environment","wastewater","generation","m3_day",11478
2015,"4200149","environment","wastewater","generation","m3_day",2482
2015,"4200150","environment","wastewater","generation","m3_day",10331
2015,"4200151","environment","wastewater","generation","m3_day",2001
2015,"4200155","environment","wastewater","generation","m3_day",183836
2015,"4200156","environment","wastewater","generation","m3_day",3061
2015,"4200157","environment","wastewater","generation","m3_day",8288
2015,"4200158","environment","wastewater","generation","m3_day",9282
2015,"4200159","environment","wastewater","generation","m3_day",63881
2015,"4200160","environment","wastewater","generation","m3_day",14223
2015,"4200161","environment","wastewater","generation","m3_day",1305
2015,"4200162","environment","wastewater","generation","m3_day",25100
2015,"4200163","environment","wastewater","generation","m3_day",10513
2015,"4200164","environment","wastewater","generation","m3_day",6008
2015,"4200165","environment","wastewater","generation","m3_day",7204
2015,"4200166","environment","wastewater","generation","m3_day",4220
2015,"4200167","environment","wastewater","generation","m3_day",2934
2015,"4200168","environment","wastewater","generation","m3_day",1790
2015,"4200169","environment","wastewater","generation","m3_day",473
2015,"4200170","environment","wastewater","generation","m3_day",1439
2015,"4200171","environment","wastewater","generation","m3_day",16108
2015,"4200172","environment","wastewater","generation","m3_day",1707
2015,"4200173","environment","wastewater","generation","m3_day",6299
2015,"4200175","environment","wastewater","generation","m3_day",280999
2015,"4200176","environment","wastewater","generation","m3_day",1380
2015,"4200177","environment","wastewater","generation","m3_day",150333
2015,"4200180","environment","wastewater","generation","m3_day",16573
2015,"4200181","environment","wastewater","generation","m3_day",5551
2015,"4200182","environment","wastewater","generation","m3_day",36216
2015,"4200183","environment","wastewater","generation","m3_day",4642
2015,"4200184","environment","wastewater","generation","m3_day",3434
