"year","sggcd","type","class1","class2","unit","value"
2010,"BVXX172","migration","marital","female","count",484
2010,"BVXX173","migration","marital","female","count",161
2010,"BVXX174","migration","marital","female","count",843
2010,"BVXX175","migration","marital","female","count",262
2010,"BVXX176","migration","marital","female","count",278
2010,"BVXX177","migration","marital","female","count",692
2010,"BVXX178","migration","marital","female","count",717
2010,"BVXX179","migration","marital","female","count",157
2010,"BVXX180","migration","marital","female","count",189
2010,"BVXX181","migration","marital","female","count",274
2010,"BVXX150","migration","marital","female","count",140
2010,"BVXX151","migration","marital","female","count",132
2010,"BVXX152","migration","marital","female","count",182
2010,"BVXX153","migration","marital","female","count",193
2010,"BVXX154","migration","marital","female","count",244
2010,"BVXX155","migration","marital","female","count",417
2010,"BVXX156","migration","marital","female","count",334
2010,"BVXX157","migration","marital","female","count",123
2010,"BVXX158","migration","marital","female","count",304
2010,"BVXX159","migration","marital","female","count",509
2010,"BVXX160","migration","marital","female","count",399
2010,"BVXX161","migration","marital","female","count",651
2010,"BVXX162","migration","marital","female","count",486
2015,"BVXX131","migration","marital","female","count",382
2015,"BVXX132","migration","marital","female","count",67
2015,"BVXX133","migration","marital","female","count",177
2015,"BVXX134","migration","marital","female","count",204
2015,"BVXX135","migration","marital","female","count",138
2015,"BVXX136","migration","marital","female","count",109
2015,"BVXX137","migration","marital","female","count",94
2015,"BVXX138","migration","marital","female","count",114
2015,"BVXX139","migration","marital","female","count",595
2015,"BVXX140","migration","marital","female","count",85
2015,"BVXX141","migration","marital","female","count",134
2015,"BVXX142","migration","marital","female","count",142
2015,"BVXX143","migration","marital","female","count",547
2015,"BVXX144","migration","marital","female","count",119
2015,"BVXX145","migration","marital","female","count",121
2015,"BVXX146","migration","marital","female","count",195
2015,"BVXX147","migration","marital","female","count",77
2015,"BVXX148","migration","marital","female","count",138
2015,"BVXX00102","migration","marital","female","count",1
2015,"BVXX097","migration","marital","female","count",640
2015,"BVXX098","migration","marital","female","count",638
2015,"BVXX099","migration","marital","female","count",1153
2015,"BVXX129","migration","marital","female","count",0
2015,"BVXX084","migration","marital","female","count",334
2015,"BVXX085","migration","marital","female","count",950
2015,"BVXX086","migration","marital","female","count",535
2015,"BVXX087","migration","marital","female","count",482
2015,"BVXX088","migration","marital","female","count",70
2015,"BVXX089","migration","marital","female","count",745
2015,"BVXX090","migration","marital","female","count",970
2015,"BVXX091","migration","marital","female","count",376
2015,"BVXX092","migration","marital","female","count",651
2015,"BVXX093","migration","marital","female","count",946
2015,"BVXX094","migration","marital","female","count",1341
2015,"BVXX095","migration","marital","female","count",374
2015,"BVXX096","migration","marital","female","count",1
2015,"BVXX100","migration","marital","female","count",455
2015,"BVXX101","migration","marital","female","count",769
2015,"BVXX102","migration","marital","female","count",683
2015,"BVXX103","migration","marital","female","count",939
2015,"BVXX104","migration","marital","female","count",453
2015,"BVXX105","migration","marital","female","count",614
2015,"BVXX106","migration","marital","female","count",835
2015,"BVXX107","migration","marital","female","count",2185
2015,"BVXX108","migration","marital","female","count",2548
2015,"BVXX109","migration","marital","female","count",1329
2015,"BVXX110","migration","marital","female","count",628
2015,"BVXX111","migration","marital","female","count",484
2015,"BVXX112","migration","marital","female","count",523
2015,"BVXX113","migration","marital","female","count",677
2015,"BVXX114","migration","marital","female","count",283
2015,"BVXX115","migration","marital","female","count",0
2015,"BVXX1151","migration","marital","female","count",316
2015,"BVXX116","migration","marital","female","count",136
2015,"BVXX117","migration","marital","female","count",755
2015,"BVXX118","migration","marital","female","count",594
2015,"BVXX119","migration","marital","female","count",312
2015,"BVXX120","migration","marital","female","count",630
2015,"BVXX121","migration","marital","female","count",271
2015,"BVXX122","migration","marital","female","count",885
2015,"BVXX123","migration","marital","female","count",612
2015,"BVXX124","migration","marital","female","count",1133
2015,"BVXX125","migration","marital","female","count",1642
2015,"BVXX126","migration","marital","female","count",684
2015,"BVXX127","migration","marital","female","count",319
2015,"BVXX128","migration","marital","female","count",1888
2015,"BVXX258","migration","marital","female","count",0
2015,"BVXX247","migration","marital","female","count",792
2015,"BVXX248","migration","marital","female","count",155
2015,"BVXX249","migration","marital","female","count",233
2015,"BVXX250","migration","marital","female","count",1384
2015,"BVXX251","migration","marital","female","count",120
2015,"BVXX252","migration","marital","female","count",299
2015,"BVXX253","migration","marital","female","count",322
2015,"BVXX254","migration","marital","female","count",109
2015,"BVXX255","migration","marital","female","count",770
2015,"BVXX256","migration","marital","female","count",103
2015,"BVXX257","migration","marital","female","count",688
2015,"BVXX258","migration","marital","female","count",216
2015,"BVXX259","migration","marital","female","count",390
2015,"BVXX260","migration","marital","female","count",486
2015,"BVXX261","migration","marital","female","count",435
2015,"BVXX262","migration","marital","female","count",629
2015,"BVXX263","migration","marital","female","count",451
2015,"BVXX264","migration","marital","female","count",474
2015,"BVXX265","migration","marital","female","count",185
2015,"BVXX266","migration","marital","female","count",280
2015,"BVXX267","migration","marital","female","count",149
2015,"BVXX268","migration","marital","female","count",150
2015,"BVXX222","migration","marital","female","count",618
2015,"BVXX223","migration","marital","female","count",762
2015,"BVXX224","migration","marital","female","count",140
2015,"BVXX225","migration","marital","female","count",899
2015,"BVXX226","migration","marital","female","count",74
2015,"BVXX227","migration","marital","female","count",333
2015,"BVXX228","migration","marital","female","count",194
2015,"BVXX229","migration","marital","female","count",135
2015,"BVXX230","migration","marital","female","count",325
2015,"BVXX231","migration","marital","female","count",181
2015,"BVXX232","migration","marital","female","count",410
2015,"BVXX233","migration","marital","female","count",137
2015,"BVXX234","migration","marital","female","count",97
2015,"BVXX235","migration","marital","female","count",282
2015,"BVXX236","migration","marital","female","count",318
2015,"BVXX237","migration","marital","female","count",167
2015,"BVXX238","migration","marital","female","count",14
2015,"BVXX239","migration","marital","female","count",124
2015,"BVXX240","migration","marital","female","count",179
2015,"BVXX241","migration","marital","female","count",139
2015,"BVXX242","migration","marital","female","count",102
2015,"BVXX243","migration","marital","female","count",418
2015,"BVXX244","migration","marital","female","count",547
2015,"BVXX245","migration","marital","female","count",479
2015,"BVXX065","migration","marital","female","count",1157
2015,"BVXX066","migration","marital","female","count",378
2015,"BVXX067","migration","marital","female","count",153
2015,"BVXX068","migration","marital","female","count",851
2015,"BVXX069","migration","marital","female","count",454
2015,"BVXX045","migration","marital","female","count",275
2015,"BVXX046","migration","marital","female","count",1129
2015,"BVXX047","migration","marital","female","count",479
2015,"BVXX048","migration","marital","female","count",580
2015,"BVXX049","migration","marital","female","count",696
2015,"BVXX050","migration","marital","female","count",595
2015,"BVXX051","migration","marital","female","count",374
2015,"BVXX052","migration","marital","female","count",135
2015,"BVXX071","migration","marital","female","count",587
2015,"BVXX072","migration","marital","female","count",651
2015,"BVXX073","migration","marital","female","count",775
2015,"BVXX074","migration","marital","female","count",501
2015,"BVXX075","migration","marital","female","count",592
2015,"BVXX028","migration","marital","female","count",210
2015,"BVXX029","migration","marital","female","count",344
2015,"BVXX030","migration","marital","female","count",324
2015,"BVXX031","migration","marital","female","count",421
2015,"BVXX032","migration","marital","female","count",243
2015,"BVXX033","migration","marital","female","count",293
2015,"BVXX034","migration","marital","female","count",648
2015,"BVXX035","migration","marital","female","count",439
2015,"BVXX036","migration","marital","female","count",657
2015,"BVXX037","migration","marital","female","count",735
2015,"BVXX038","migration","marital","female","count",220
2015,"BVXX039","migration","marital","female","count",256
2015,"BVXX040","migration","marital","female","count",257
2015,"BVXX041","migration","marital","female","count",298
2015,"BVXX042","migration","marital","female","count",126
2015,"BVXX043","migration","marital","female","count",528
2015,"BVXX002","migration","marital","female","count",566
2015,"BVXX003","migration","marital","female","count",795
2015,"BVXX004","migration","marital","female","count",780
2015,"BVXX005","migration","marital","female","count",1166
2015,"BVXX006","migration","marital","female","count",1227
2015,"BVXX007","migration","marital","female","count",842
2015,"BVXX008","migration","marital","female","count",1567
2015,"BVXX009","migration","marital","female","count",1060
2015,"BVXX010","migration","marital","female","count",772
2015,"BVXX011","migration","marital","female","count",525
2015,"BVXX012","migration","marital","female","count",909
2015,"BVXX013","migration","marital","female","count",706
2015,"BVXX014","migration","marital","female","count",746
2015,"BVXX015","migration","marital","female","count",591
2015,"BVXX016","migration","marital","female","count",424
2015,"BVXX017","migration","marital","female","count",660
2015,"BVXX018","migration","marital","female","count",882
2015,"BVXX019","migration","marital","female","count",849
2015,"BVXX020","migration","marital","female","count",788
2015,"BVXX021","migration","marital","female","count",1548
2015,"BVXX022","migration","marital","female","count",636
2015,"BVXX023","migration","marital","female","count",973
2015,"BVXX024","migration","marital","female","count",428
2015,"BVXX025","migration","marital","female","count",397
2015,"BVXX026","migration","marital","female","count",973
2015,"BVXX082","migration","marital","female","count",456
2015,"BVXX077","migration","marital","female","count",671
2015,"BVXX078","migration","marital","female","count",483
2015,"BVXX079","migration","marital","female","count",437
2015,"BVXX080","migration","marital","female","count",679
2015,"BVXX081","migration","marital","female","count",563
2015,"BVXX054","migration","marital","female","count",167
2015,"BVXX055","migration","marital","female","count",805
2015,"BVXX056","migration","marital","female","count",1141
2015,"BVXX057","migration","marital","female","count",1321
2015,"BVXX058","migration","marital","female","count",173
2015,"BVXX059","migration","marital","female","count",1535
2015,"BVXX060","migration","marital","female","count",1320
2015,"BVXX061","migration","marital","female","count",632
2015,"BVXX062","migration","marital","female","count",34
2015,"BVXX063","migration","marital","female","count",481
2015,"BVXX199","migration","marital","female","count",149
2015,"BVXX200","migration","marital","female","count",217
2015,"BVXX201","migration","marital","female","count",124
2015,"BVXX202","migration","marital","female","count",484
2015,"BVXX203","migration","marital","female","count",113
2015,"BVXX204","migration","marital","female","count",383
2015,"BVXX205","migration","marital","female","count",177
2015,"BVXX206","migration","marital","female","count",651
2015,"BVXX207","migration","marital","female","count",297
2015,"BVXX208","migration","marital","female","count",170
2015,"BVXX209","migration","marital","female","count",595
2015,"BVXX210","migration","marital","female","count",178
2015,"BVXX211","migration","marital","female","count",821
2015,"BVXX212","migration","marital","female","count",215
2015,"BVXX213","migration","marital","female","count",350
2015,"BVXX214","migration","marital","female","count",219
2015,"BVXX215","migration","marital","female","count",224
2015,"BVXX216","migration","marital","female","count",193
2015,"BVXX217","migration","marital","female","count",144
2015,"BVXX218","migration","marital","female","count",163
2015,"BVXX219","migration","marital","female","count",353
2015,"BVXX220","migration","marital","female","count",288
2015,"BVXX183","migration","marital","female","count",292
2015,"BVXX184","migration","marital","female","count",858
2015,"BVXX185","migration","marital","female","count",336
2015,"BVXX186","migration","marital","female","count",348
2015,"BVXX187","migration","marital","female","count",113
2015,"BVXX188","migration","marital","female","count",237
2015,"BVXX189","migration","marital","female","count",155
2015,"BVXX190","migration","marital","female","count",367
2015,"BVXX191","migration","marital","female","count",896
2015,"BVXX192","migration","marital","female","count",129
2015,"BVXX193","migration","marital","female","count",131
2015,"BVXX194","migration","marital","female","count",585
2015,"BVXX195","migration","marital","female","count",637
2015,"BVXX196","migration","marital","female","count",424
2015,"BVXX197","migration","marital","female","count",123
2015,"BVXX270","migration","marital","female","count",597
2015,"BVXX271","migration","marital","female","count",1307
2015,"BVXX164","migration","marital","female","count",56
2015,"BVXX165","migration","marital","female","count",402
2015,"BVXX166","migration","marital","female","count",312
2015,"BVXX167","migration","marital","female","count",477
2015,"BVXX169","migration","marital","female","count",674
2015,"BVXX170","migration","marital","female","count",353
2015,"BVXX171","migration","marital","female","count",345
2015,"BVXX172","migration","marital","female","count",567
2015,"BVXX173","migration","marital","female","count",198
2015,"BVXX174","migration","marital","female","count",1078
2015,"BVXX175","migration","marital","female","count",0
2015,"BVXX176","migration","marital","female","count",312
2015,"BVXX177","migration","marital","female","count",840
2015,"BVXX178","migration","marital","female","count",940
2015,"BVXX179","migration","marital","female","count",150
2015,"BVXX180","migration","marital","female","count",224
2015,"BVXX181","migration","marital","female","count",288
2015,"BVXX150","migration","marital","female","count",134
2015,"BVXX151","migration","marital","female","count",87
2015,"BVXX152","migration","marital","female","count",142
2015,"BVXX153","migration","marital","female","count",174
2015,"BVXX154","migration","marital","female","count",198
2015,"BVXX155","migration","marital","female","count",520
2015,"BVXX156","migration","marital","female","count",334
2015,"BVXX157","migration","marital","female","count",164
2015,"BVXX158","migration","marital","female","count",356
2015,"BVXX159","migration","marital","female","count",27
2015,"BVXX160","migration","marital","female","count",328
2015,"BVXX160","migration","marital","female","count",337
2015,"BVXX160","migration","marital","female","count",439
2015,"BVXX161","migration","marital","female","count",537
2015,"BVXX162","migration","marital","female","count",539
2015,"BVXX0272","migration","marital","female","count",0
2020,"BVXX131","migration","marital","female","count",427
2020,"BVXX132","migration","marital","female","count",60
2020,"BVXX133","migration","marital","female","count",213
2020,"BVXX134","migration","marital","female","count",167
2020,"BVXX135","migration","marital","female","count",184
2020,"BVXX136","migration","marital","female","count",91
2020,"BVXX137","migration","marital","female","count",88
2020,"BVXX138","migration","marital","female","count",97
2020,"BVXX139","migration","marital","female","count",679
2020,"BVXX140","migration","marital","female","count",71
2020,"BVXX141","migration","marital","female","count",134
2020,"BVXX142","migration","marital","female","count",115
2020,"BVXX143","migration","marital","female","count",568
2020,"BVXX144","migration","marital","female","count",100
2020,"BVXX145","migration","marital","female","count",128
2020,"BVXX146","migration","marital","female","count",188
2020,"BVXX147","migration","marital","female","count",82
2020,"BVXX148","migration","marital","female","count",134
2020,"BVXX084","migration","marital","female","count",355
2020,"BVXX085","migration","marital","female","count",1003
2020,"BVXX086","migration","marital","female","count",617
2020,"BVXX087","migration","marital","female","count",576
2020,"BVXX088","migration","marital","female","count",45
2020,"BVXX089","migration","marital","female","count",647
2020,"BVXX090","migration","marital","female","count",1261
2020,"BVXX091","migration","marital","female","count",368
2020,"BVXX092","migration","marital","female","count",777
2020,"BVXX093","migration","marital","female","count",1469
2020,"BVXX094","migration","marital","female","count",1557
2020,"BVXX095","migration","marital","female","count",361
2020,"BVXX096","migration","marital","female","count",2736
2020,"BVXX100","migration","marital","female","count",481
2020,"BVXX101","migration","marital","female","count",736
2020,"BVXX102","migration","marital","female","count",603
2020,"BVXX103","migration","marital","female","count",1142
2020,"BVXX104","migration","marital","female","count",567
2020,"BVXX105","migration","marital","female","count",594
2020,"BVXX106","migration","marital","female","count",777
2020,"BVXX107","migration","marital","female","count",2945
2020,"BVXX108","migration","marital","female","count",2387
2020,"BVXX109","migration","marital","female","count",1348
2020,"BVXX110","migration","marital","female","count",803
2020,"BVXX111","migration","marital","female","count",370
2020,"BVXX112","migration","marital","female","count",542
2020,"BVXX113","migration","marital","female","count",779
2020,"BVXX114","migration","marital","female","count",288
2020,"BVXX1151","migration","marital","female","count",375
2020,"BVXX116","migration","marital","female","count",117
2020,"BVXX117","migration","marital","female","count",1121
2020,"BVXX118","migration","marital","female","count",746
2020,"BVXX119","migration","marital","female","count",381
2020,"BVXX120","migration","marital","female","count",807
2020,"BVXX121","migration","marital","female","count",266
2020,"BVXX122","migration","marital","female","count",994
2020,"BVXX123","migration","marital","female","count",715
2020,"BVXX124","migration","marital","female","count",1355
2020,"BVXX125","migration","marital","female","count",2376
2020,"BVXX126","migration","marital","female","count",725
2020,"BVXX127","migration","marital","female","count",469
2020,"BVXX128","migration","marital","female","count",3016
2020,"BVXX247","migration","marital","female","count",755
2020,"BVXX248","migration","marital","female","count",167
2020,"BVXX249","migration","marital","female","count",179
2020,"BVXX250","migration","marital","female","count",1685
2020,"BVXX251","migration","marital","female","count",92
2020,"BVXX252","migration","marital","female","count",302
2020,"BVXX253","migration","marital","female","count",332
2020,"BVXX254","migration","marital","female","count",95
2020,"BVXX255","migration","marital","female","count",966
2020,"BVXX256","migration","marital","female","count",86
2020,"BVXX257","migration","marital","female","count",758
2020,"BVXX258","migration","marital","female","count",231
2020,"BVXX259","migration","marital","female","count",379
2020,"BVXX260","migration","marital","female","count",397
2020,"BVXX261","migration","marital","female","count",476
2020,"BVXX262","migration","marital","female","count",659
2020,"BVXX263","migration","marital","female","count",550
2020,"BVXX264","migration","marital","female","count",386
2020,"BVXX265","migration","marital","female","count",137
2020,"BVXX266","migration","marital","female","count",268
2020,"BVXX267","migration","marital","female","count",131
2020,"BVXX268","migration","marital","female","count",141
2020,"BVXX222","migration","marital","female","count",696
2020,"BVXX223","migration","marital","female","count",863
2020,"BVXX224","migration","marital","female","count",113
2020,"BVXX225","migration","marital","female","count",939
2020,"BVXX226","migration","marital","female","count",78
2020,"BVXX227","migration","marital","female","count",336
2020,"BVXX228","migration","marital","female","count",181
2020,"BVXX229","migration","marital","female","count",144
2020,"BVXX230","migration","marital","female","count",296
2020,"BVXX231","migration","marital","female","count",162
2020,"BVXX232","migration","marital","female","count",378
2020,"BVXX233","migration","marital","female","count",114
2020,"BVXX234","migration","marital","female","count",94
2020,"BVXX235","migration","marital","female","count",266
2020,"BVXX236","migration","marital","female","count",348
2020,"BVXX237","migration","marital","female","count",185
2020,"BVXX238","migration","marital","female","count",11
2020,"BVXX239","migration","marital","female","count",115
2020,"BVXX240","migration","marital","female","count",153
2020,"BVXX241","migration","marital","female","count",114
2020,"BVXX242","migration","marital","female","count",86
2020,"BVXX243","migration","marital","female","count",458
2020,"BVXX244","migration","marital","female","count",554
2020,"BVXX245","migration","marital","female","count",469
2020,"BVXX065","migration","marital","female","count",1371
2020,"BVXX066","migration","marital","female","count",377
2020,"BVXX067","migration","marital","female","count",128
2020,"BVXX068","migration","marital","female","count",884
2020,"BVXX069","migration","marital","female","count",452
2020,"BVXX045","migration","marital","female","count",254
2020,"BVXX046","migration","marital","female","count",1181
2020,"BVXX047","migration","marital","female","count",791
2020,"BVXX048","migration","marital","female","count",674
2020,"BVXX049","migration","marital","female","count",784
2020,"BVXX050","migration","marital","female","count",518
2020,"BVXX051","migration","marital","female","count",374
2020,"BVXX052","migration","marital","female","count",103
2020,"BVXX071","migration","marital","female","count",506
2020,"BVXX072","migration","marital","female","count",595
2020,"BVXX073","migration","marital","female","count",797
2020,"BVXX074","migration","marital","female","count",588
2020,"BVXX075","migration","marital","female","count",519
2020,"BVXX028","migration","marital","female","count",322
2020,"BVXX029","migration","marital","female","count",347
2020,"BVXX030","migration","marital","female","count",347
2020,"BVXX031","migration","marital","female","count",402
2020,"BVXX032","migration","marital","female","count",225
2020,"BVXX033","migration","marital","female","count",345
2020,"BVXX034","migration","marital","female","count",606
2020,"BVXX035","migration","marital","female","count",471
2020,"BVXX036","migration","marital","female","count",639
2020,"BVXX037","migration","marital","female","count",747
2020,"BVXX038","migration","marital","female","count",189
2020,"BVXX039","migration","marital","female","count",276
2020,"BVXX040","migration","marital","female","count",295
2020,"BVXX041","migration","marital","female","count",241
2020,"BVXX042","migration","marital","female","count",121
2020,"BVXX043","migration","marital","female","count",582
2020,"BVXX002","migration","marital","female","count",529
2020,"BVXX003","migration","marital","female","count",784
2020,"BVXX004","migration","marital","female","count",769
2020,"BVXX005","migration","marital","female","count",1239
2020,"BVXX006","migration","marital","female","count",1125
2020,"BVXX007","migration","marital","female","count",797
2020,"BVXX008","migration","marital","female","count",1559
2020,"BVXX009","migration","marital","female","count",1049
2020,"BVXX010","migration","marital","female","count",759
2020,"BVXX011","migration","marital","female","count",577
2020,"BVXX012","migration","marital","female","count",823
2020,"BVXX013","migration","marital","female","count",631
2020,"BVXX014","migration","marital","female","count",721
2020,"BVXX015","migration","marital","female","count",608
2020,"BVXX016","migration","marital","female","count",432
2020,"BVXX017","migration","marital","female","count",653
2020,"BVXX018","migration","marital","female","count",782
2020,"BVXX019","migration","marital","female","count",918
2020,"BVXX020","migration","marital","female","count",766
2020,"BVXX021","migration","marital","female","count",1330
2020,"BVXX022","migration","marital","female","count",583
2020,"BVXX023","migration","marital","female","count",985
2020,"BVXX024","migration","marital","female","count",371
2020,"BVXX025","migration","marital","female","count",402
2020,"BVXX026","migration","marital","female","count",939
2020,"BVXX082","migration","marital","female","count",684
2020,"BVXX077","migration","marital","female","count",678
2020,"BVXX078","migration","marital","female","count",460
2020,"BVXX079","migration","marital","female","count",556
2020,"BVXX080","migration","marital","female","count",687
2020,"BVXX081","migration","marital","female","count",529
2020,"BVXX054","migration","marital","female","count",149
2020,"BVXX055","migration","marital","female","count",784
2020,"BVXX057","migration","marital","female","count",1533
2020,"BVXX058","migration","marital","female","count",174
2020,"BVXX056","migration","marital","female","count",1320
2020,"BVXX059","migration","marital","female","count",1713
2020,"BVXX060","migration","marital","female","count",1618
2020,"BVXX061","migration","marital","female","count",895
2020,"BVXX062","migration","marital","female","count",31
2020,"BVXX063","migration","marital","female","count",632
2020,"BVXX199","migration","marital","female","count",138
2020,"BVXX200","migration","marital","female","count",219
2020,"BVXX201","migration","marital","female","count",110
2020,"BVXX202","migration","marital","female","count",529
2020,"BVXX203","migration","marital","female","count",87
2020,"BVXX204","migration","marital","female","count",408
2020,"BVXX205","migration","marital","female","count",164
2020,"BVXX206","migration","marital","female","count",632
2020,"BVXX207","migration","marital","female","count",293
2020,"BVXX208","migration","marital","female","count",149
2020,"BVXX209","migration","marital","female","count",596
2020,"BVXX210","migration","marital","female","count",162
2020,"BVXX211","migration","marital","female","count",835
2020,"BVXX212","migration","marital","female","count",213
2020,"BVXX213","migration","marital","female","count",363
2020,"BVXX214","migration","marital","female","count",229
2020,"BVXX215","migration","marital","female","count",199
2020,"BVXX216","migration","marital","female","count",157
2020,"BVXX217","migration","marital","female","count",156
2020,"BVXX218","migration","marital","female","count",142
2020,"BVXX219","migration","marital","female","count",327
2020,"BVXX220","migration","marital","female","count",259
2020,"BVXX183","migration","marital","female","count",238
2020,"BVXX184","migration","marital","female","count",909
2020,"BVXX185","migration","marital","female","count",307
2020,"BVXX186","migration","marital","female","count",347
2020,"BVXX187","migration","marital","female","count",115
2020,"BVXX188","migration","marital","female","count",212
2020,"BVXX189","migration","marital","female","count",141
2020,"BVXX190","migration","marital","female","count",344
2020,"BVXX191","migration","marital","female","count",890
2020,"BVXX192","migration","marital","female","count",118
2020,"BVXX193","migration","marital","female","count",107
2020,"BVXX194","migration","marital","female","count",694
2020,"BVXX195","migration","marital","female","count",623
2020,"BVXX196","migration","marital","female","count",406
2020,"BVXX197","migration","marital","female","count",131
2020,"BVXX270","migration","marital","female","count",693
2020,"BVXX271","migration","marital","female","count",1711
2020,"BVXX164","migration","marital","female","count",52
2020,"BVXX165","migration","marital","female","count",363
2020,"BVXX166","migration","marital","female","count",244
2020,"BVXX167","migration","marital","female","count",442
2020,"BVXX169","migration","marital","female","count",786
2020,"BVXX170","migration","marital","female","count",335
2020,"BVXX171","migration","marital","female","count",275
2020,"BVXX172","migration","marital","female","count",616
2020,"BVXX173","migration","marital","female","count",184
2020,"BVXX174","migration","marital","female","count",1406
2020,"BVXX176","migration","marital","female","count",291
2020,"BVXX177","migration","marital","female","count",927
2020,"BVXX178","migration","marital","female","count",1214
2020,"BVXX179","migration","marital","female","count",152
2020,"BVXX180","migration","marital","female","count",210
2020,"BVXX181","migration","marital","female","count",329
2020,"BVXX150","migration","marital","female","count",135
2020,"BVXX151","migration","marital","female","count",87
2020,"BVXX152","migration","marital","female","count",144
2020,"BVXX153","migration","marital","female","count",182
2020,"BVXX154","migration","marital","female","count",161
2020,"BVXX155","migration","marital","female","count",590
2020,"BVXX156","migration","marital","female","count",355
2020,"BVXX157","migration","marital","female","count",203
2020,"BVXX158","migration","marital","female","count",457
2020,"BVXX160","migration","marital","female","count",413
2020,"BVXX160","migration","marital","female","count",368
2020,"BVXX160","migration","marital","female","count",481
2020,"BVXX161","migration","marital","female","count",677
2020,"BVXX162","migration","marital","female","count",606
